user_id,item_id,Recommended_Games
76561198078738103,304930,['Unturned']
76561198078745083,4000,"[""Garry's Mod""]"
76561198078747139,265630,['Fistful of Frags']
76561198078752187,240,['Counter-Strike: Source']
76561198078763729,1250,['Killing Floor']
76561198078767295,"730, 489700, 206190","['Counter-Strike: Global Offensive', 'Gunpoint', nan, 'Risk of Rain']"
76561198078799569,"42680, 570",[nan]
76561198078807139,218130,"['Robocraft', 'Dungeonland', 'Counter-Strike: Global Offensive', 'Terraria', 'Toribash']"
76561198078812809,298630,['The Escapists']
76561198078814673,226320,"[nan, 'SMITE®', 'Loadout']"
76561198078821619,252490,['Rust']
76561198078827881,440,['Team Fortress 2']
76561198078828166,49520,['Borderlands 2']
76561198078830019,230410,['Warframe']
76561198078833521,"265630, 8190","['Fistful of Frags', 'Just Cause 2']"
76561198078836858,"440, 730, 238010, 252490","['Rust', 'Counter-Strike: Global Offensive', nan, 'Team Fortress 2', 'Warface']"
76561198078840415,"570, 326460",[nan]
76561198078843911,440,['Team Fortress 2']
76561198078887963,4000,"[""Garry's Mod""]"
76561198078909556,383080,[nan]
76561198078911240,200210,['Realm of the Mad God']
76561198078917864,440,['Team Fortress 2']
76561198078925993,440,['Team Fortress 2']
76561198078957196,440,['Team Fortress 2']
76561198078975876,224540,['Ace of Spades: Battle Builder']
76561198078986224,212180,[nan]
76561198078987534,"227940, 236390","['Heroes & Generals', nan, 'Team Fortress 2']"
76561198078987650,211820,['Starbound']
76561198078989494,244930,['SNOW']
76561198078992889,204450,['Call of Juarez® Gunslinger']
76561198079003665,65980,"[""Sid Meier's Civilization®: Beyond Earth™""]"
76561198079007617,320760,"[nan, 'Galactic Civilizations III', 'Counter-Strike: Global Offensive', 'Terraria', 'Team Fortress 2']"
76561198079009167,"379560, 379542","[nan, 'Galactic Civilizations III', 'Counter-Strike: Global Offensive', 'Terraria', 'Team Fortress 2']"
76561198079009374,4000,"[""Garry's Mod""]"
76561198079014696,"233720, 1250, 212680","['FTL: Faster Than Light', 'Killing Floor', 'Surgeon Simulator']"
76561198079018216,57690,"['Tropico 4', 'Team Fortress 2', 'Machinarium']"
76561198079024139,"25000, 4000, 206420, 206190","[""Garry's Mod"", 'Saints Row IV', 'DayZ', 'Unturned', 'Gunpoint']"
76561198079031371,"49520, 374570, 24240","['PAYDAY™ The Heist', 'Fallout: New Vegas', 'Borderlands 2', 'Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™', 'Kung Fury']"
76561198079033308,242680,"['Nuclear Throne', 'Terraria']"
76561198079033916,730,['Counter-Strike: Global Offensive']
76561198079080583,"72850, 437220","[nan, 'DayZ']"
76561198079096218,233450,['Prison Architect']
76561198079107907,"730, 374570, 222900","['Counter-Strike: Global Offensive', 'Kung Fury', nan]"
76561198079108766,730,['Counter-Strike: Global Offensive']
76561198079111385,"222900, 91310",[nan]
76561198079117055,"224760, 730, 218230","['Counter-Strike: Global Offensive', 'PlanetSide 2', 'Unturned', 'Team Fortress 2']"
76561198079118839,440,['Team Fortress 2']
76561198079140101,"440, 200210","['AdVenture Capitalist', 'Team Fortress 2', 'Realm of the Mad God', nan, 'Left 4 Dead 2']"
76561198079142162,440,['Team Fortress 2']
76561198079197993,440,['Team Fortress 2']
76561198079204391,206500,['AirMech Strike']
76561198079206319,409160,"['Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist']"
76561198079211507,227300,['Euro Truck Simulator 2']
76561198079218581,"4920, 34900","['Natural Selection 2', ""Bad Rats: the Rats' Revenge""]"
76561198079220364,8980,['Borderlands']
76561198079223196,105600,['Terraria']
76561198079227569,273350,['Evolve Stage 2']
76561198079245307,203160,['Tomb Raider']
76561198079246138,4000,"[""Garry's Mod""]"
76561198079254609,361280,"[nan, 'Galactic Civilizations III', 'Counter-Strike: Global Offensive', 'Terraria', 'Team Fortress 2']"
76561198079260861,440,['Team Fortress 2']
76561198079298522,"4000, 252490, 301520, 339120, 252950, 221910, 209080, 313340, 42910","['Robocraft', 'Rust', ""Garry's Mod"", 'Rocket League®', 'Guns of Icarus Online']"
76561198079298759,730,['Counter-Strike: Global Offensive']
76561198079309278,"265930, 252490, 206420, 319630","['Goat Simulator', 'Life is Strange - Episode 1', 'Rust']"
76561198079314761,"209540, 230410, 246700, 236090, 227700, 214970, 237310",['Warframe']
76561198079315132,245130,"[nan, 'Rust']"
76561198079316104,440,['Team Fortress 2']
76561198079319930,"440, 485380",['Team Fortress 2']
76561198079324079,730,['Counter-Strike: Global Offensive']
76561198079324143,24200,['DC Universe™ Online']
76561198079324266,"227940, 244850, 280220","[nan, 'Heroes & Generals']"
76561198079326390,105600,['Terraria']
76561198079327998,"223710, 302830","['BLOCKADE 3D', 'Cry of Fear']"
76561198079330474,208090,['Loadout']
76561198079335929,440,['Team Fortress 2']
76561198079341114,332800,"[""Five Nights at Freddy's 2""]"
76561198079344227,"47810, 269370","['Dragon Age: Origins - Ultimate Edition', 'Risk of Rain', nan]"
76561198079345306,"427520, 64000, 3720, 233450, 322330","['Factorio', 'Prison Architect', ""Don't Starve Together""]"
76561198079345697,"570, 209870","[nan, 'Blacklight: Retribution']"
76561198079348289,200510,['XCOM: Enemy Unknown']
76561198079353526,"221100, 238430",['DayZ']
76561198079355713,"49520, 261030, 49600","['The Walking Dead: Season 2', 'Borderlands 2']"
76561198079356660,"4000, 261030","[""Garry's Mod"", 'The Walking Dead: Season 2', 'Mount & Blade: Warband']"
76561198079356698,25000,"['Overgrowth', 'Rocket League®']"
76561198079359338,"4000, 304930, 263440, 113200, 200210, 72850, 219640","[""Garry's Mod"", 'Chivalry: Medieval Warfare', 'Unturned', 'Realm of the Mad God', nan]"
76561198079366509,"334660, 459820, 420110, 113200, 238460","['Dying Light: The Following', 'BattleBlock Theater®', 'The Binding of Isaac', nan]"
76561198079366874,440,['Team Fortress 2']
76561198079368052,6060,"['Star Wars: Battlefront 2 (Classic, 2005)']"
76561198079370050,218620,[nan]
76561198079378923,"204450, 209080, 233130, 331670, 440, 202170, 50300, 312990","['Spec Ops: The Line', 'Team Fortress 2']"
76561198079408469,"17410, 257510","[""Mirror's Edge™""]"
76561198079450967,"447500, 359550","[""Tom Clancy's Rainbow Six® Siege""]"
76561198079463900,"33440, 313160","['Farming Simulator 15', nan]"
76561198079467544,440,['Team Fortress 2']
76561198079471655,730,['Counter-Strike: Global Offensive']
76561198079493299,730,['Counter-Strike: Global Offensive']
76561198079505776,730,['Counter-Strike: Global Offensive']
76561198079517873,730,['Counter-Strike: Global Offensive']
76561198079521222,"313730, 289460","[nan, 'Insurgency', 'Mount & Blade: With Fire & Sword']"
76561198079526431,"239140, 238090, 247730, 72850, 202170","[nan, 'Dying Light']"
76561198079529917,"280790, 265630",['Fistful of Frags']
76561198079530639,440,['Team Fortress 2']
76561198079531749,282070,['This War of Mine']
76561198079550488,40800,['Super Meat Boy']
76561198079550949,72850,[nan]
76561198079557901,"4000, 550","[""Garry's Mod"", 'Left 4 Dead 2', 'Ace of Spades: Battle Builder', 'Counter-Strike: Global Offensive']"
76561198079559505,"224900, 221910, 223470",['The Stanley Parable']
76561198079559689,8930,"[""Sid Meier's Civilization® V""]"
76561198079579272,"570, 203140",[nan]
76561198079589220,204360,['Castle Crashers®']
76561198079603178,252490,['Rust']
76561198079632362,304930,['Unturned']
76561198079641567,345650,"['Without Within', '8BitBoy™']"
76561198079649290,"209000, 3730, 6020, 247910",['Batman™: Arkham Origins']
76561198079651012,105600,['Terraria']
76561198079652562,305620,['The Long Dark']
76561198079660911,212160,['Vindictus']
76561198079662648,209520,"[nan, 'Galactic Civilizations III', 'Counter-Strike: Global Offensive', 'Terraria', 'Team Fortress 2']"
76561198079671154,"234140, 287700","['Mad Max', 'METAL GEAR SOLID V: THE PHANTOM PAIN']"
76561198079682941,218620,[nan]
76561198079717344,17520,"['Synergy', 'Double Action: Boogaloo']"
76561198079721051,218620,[nan]
76561198079757651,730,['Counter-Strike: Global Offensive']
76561198079774158,"322330, 211820","['Starbound', ""Don't Starve Together"", 'Hotline Miami']"
76561198079787848,204360,['Castle Crashers®']
76561198079803067,"440, 230410, 200260, 49520","['Team Fortress 2', 'Borderlands 2', 'Warframe']"
76561198079828878,570,[nan]
76561198079834390,291210,"[nan, 'Heroes & Generals', 'Counter-Strike: Global Offensive', 'Terraria', 'Sniper Elite V2']"
76561198079874637,313740,"['Crimzon Clover WORLD IGNITION', nan, 'The Expendabros']"
76561198079882851,"570, 67370",[nan]
76561198079885795,252490,['Rust']
76561198079889046,730,['Counter-Strike: Global Offensive']
76561198079890309,"262060, 204100","['Darkest Dungeon®', 'Max Payne 3']"
76561198079929251,304930,['Unturned']
76561198079945816,252410,"['ARK: Survival Evolved', 'SteamWorld Dig', 'Counter-Strike: Global Offensive', 'Terraria', 'PAYDAY™ The Heist']"
76561198079982333,243870,[nan]
76561198079986661,227700,[nan]
76561198079990063,231040,"[nan, 'Galactic Civilizations III', 'Counter-Strike: Global Offensive', 'Terraria', 'Team Fortress 2']"
76561198079994904,"440, 550","['Team Fortress 2', 'Left 4 Dead 2']"
76561198079999702,105600,['Terraria']
76561198080060101,440,['Team Fortress 2']
76561198080070794,"730, 208090, 218620","['Counter-Strike: Global Offensive', nan, 'Loadout']"
76561198080080282,730,['Counter-Strike: Global Offensive']
76561198080080397,730,['Counter-Strike: Global Offensive']
76561198080081049,8190,['Just Cause 2']
76561198080103160,"242640, 223470, 219150",['Hotline Miami']
76561198080114716,227100,"['XCOM: Enemy Unknown', ""Garry's Mod"", 'Sniper Elite: Nazi Zombie Army', nan, 'Portal 2']"
76561198080118589,"113020, 224260",['No More Room in Hell']
76561198080125105,"105600, 304930, 550, 6860, 108600","['Terraria', 'Unturned', 'Left 4 Dead 2', 'Project Zomboid']"
76561198080133542,204300,['Awesomenauts - the 2D moba']
76561198080135161,221100,['DayZ']
76561198080137082,207610,['The Walking Dead']
76561198080148447,12120,"[""Sid Meier's Civilization® V"", 'Grand Theft Auto: San Andreas', 'Team Fortress 2', 'Bully: Scholarship Edition']"
76561198080164247,"208352, 211500","['RaceRoom Racing Experience', nan]"
76561198080171929,113200,['The Binding of Isaac']
76561198080209148,"4000, 271290, 263060, 300","[""Garry's Mod"", nan]"
76561198080224976,"282440, 730","['Counter-Strike: Global Offensive', nan, 'Quake Live™']"
76561198080264704,223710,['Cry of Fear']
76561198080272652,730,['Counter-Strike: Global Offensive']
76561198080278106,252490,['Rust']
76561198080291959,"377160, 105600","['Terraria', 'Fallout 4']"
76561198080302623,"440, 200210, 236390","['Team Fortress 2', nan, 'Realm of the Mad God']"
76561198080305273,"49540, 201830","['Counter-Strike: Global Offensive', 'Terraria', nan, 'Tomb Raider', 'DmC: Devil May Cry']"
76561198080305599,"11610, 429300","['Dragon Nest', 'Sepia Tears']"
76561198080317444,301520,['Robocraft']
76561198080324558,285160,"['Galactic Civilizations III', 'Counter-Strike: Global Offensive', 'Terraria', nan, 'Team Fortress 2']"
76561198080336417,304930,['Unturned']
76561198080345478,"6000, 6060, 22380, 234670","['Fallout: New Vegas', 'Halo: Spartan Assault', 'Counter-Strike: Global Offensive', 'Star Wars: Battlefront 2 (Classic, 2005)', 'STAR WARS™ Republic Commando™']"
76561198080354888,"440, 322170, 105600, 349830","['Terraria', 'Team Fortress 2', 'Geometry Dash']"
76561198080392280,203160,['Tomb Raider']
76561198080399577,"227220, 218620, 22300","[nan, 'Fallout 3']"
76561198080432945,304050,['Trove']
76561198080444143,"346110, 48700, 295110","['ARK: Survival Evolved', nan, 'Mount & Blade: Warband']"
76561198080457018,"393380, 231430, 252490, 209870, 47790, 91310, 13140, 218230","['Company of Heroes 2', 'MASSIVE CHALICE', 'PlanetSide 2', 'Rust', 'Blacklight: Retribution']"
76561198080459478,"72850, 22380, 57690","[nan, 'Fallout: New Vegas']"
76561198080460427,"230410, 209870","['Warframe', 'Blacklight: Retribution']"
76561198080465293,"105600, 211820, 570, 730, 22330","['Counter-Strike: Global Offensive', 'Terraria', 'The Elder Scrolls IV: Oblivion® Game of the Year Edition', 'Starbound', nan]"
76561198080466065,"227940, 273350","['Heroes & Generals', 'Evolve Stage 2']"
76561198080478744,440,['Team Fortress 2']
76561198080481352,570,[nan]
76561198080491571,221100,['DayZ']
76561198080513444,202970,['Call of Duty®: Black Ops II']
76561198080525203,107100,['Bastion']
76561198080526242,"287390, 274190","['Metro: Last Light Redux', 'Broforce']"
76561198080555860,"304930, 104700",['Unturned']
76561198080561680,"247000, 304930, 57900",['Unturned']
76561198080574444,49520,['Borderlands 2']
76561198080581750,4000,"[""Garry's Mod""]"
76561198080597847,55230,['Saints Row: The Third']
76561198080600418,202970,['Call of Duty®: Black Ops II']
76561198080605900,224760,['FEZ']
76561198080610062,401920,['The Binding of Isaac: Afterbirth']
76561198080623452,301520,['Robocraft']
76561198080634902,274170,"['Hotline Miami 2: Wrong Number', 'Vessel', 'Commander Cool 2', 'Nuclear Throne', 'Starbound']"
76561198080651606,"43160, 203770, 242050","['Crusader Kings II', nan, 'Assassin’s Creed® IV Black Flag™']"
76561198080653695,"242760, 24240","['PAYDAY™ The Heist', 'The Forest']"
76561198080656673,4000,"[""Garry's Mod""]"
76561198080695402,440,['Team Fortress 2']
76561198080702354,204300,['Awesomenauts - the 2D moba']
76561198080704551,222880,['Insurgency']
76561198080709252,224260,['No More Room in Hell']
76561198080713595,105600,['Terraria']
76561198080715343,440,['Team Fortress 2']
76561198080717002,"105600, 331500",['Terraria']
76561198080731084,216150,['MapleStory']
76561198080736898,570,[nan]
76561198080748313,"313120, 221100, 50300, 258520","['DayZ', 'Spec Ops: The Line', 'Stranded Deep']"
76561198080786408,730,['Counter-Strike: Global Offensive']
76561198080801224,"65930, 224260",['No More Room in Hell']
76561198080804547,17080,['Tribes: Ascend']
76561198080806638,"221380, 440, 245620, 346900, 224760","['AdVenture Capitalist', 'Team Fortress 2', 'Realm of the Mad God', 'Emily is Away']"
76561198080824028,"4000, 227940","[""Garry's Mod"", 'Heroes & Generals', 'DayZ', 'Team Fortress 2']"
76561198080826720,383080,[nan]
76561198080855979,104700,"['Super MNC', 'Unturned']"
76561198080881484,"4000, 307780, 358150","[""Garry's Mod""]"
76561198080889573,"203160, 440","['Team Fortress 2', 'Tomb Raider', 'Hotline Miami']"
76561198080914102,"440, 273350","['Evolve Stage 2', ""Garry's Mod"", 'Team Fortress 2', 'Half-Life 2: Episode Two']"
76561198080947173,"291550, 219150",['Hotline Miami']
76561198080960113,502550,"[nan, 'Galactic Civilizations III', 'Counter-Strike: Global Offensive', 'Terraria', 'Team Fortress 2']"
76561198080962025,295110,[nan]
76561198080966233,440,['Team Fortress 2']
76561198080973222,440,['Team Fortress 2']
76561198080976868,304930,['Unturned']
76561198080980732,440,['Team Fortress 2']
76561198080980901,201810,['Wolfenstein: The New Order']
76561198080987215,440,['Team Fortress 2']
76561198081016729,730,['Counter-Strike: Global Offensive']
76561198081035928,"4000, 72850","[nan, 'ORION: Prelude', ""Garry's Mod""]"
76561198081047555,286160,"[nan, 'Counter-Strike: Global Offensive', 'Prominence Poker', 'the static speaks my name']"
76561198081059406,352460,['Dead Realm']
76561198081060594,440,['Team Fortress 2']
76561198081062889,"204360, 570, 374320, 212500","[nan, 'Castle Crashers®', ""Garry's Mod""]"
76561198081069153,440,['Team Fortress 2']
76561198081074389,"244850, 218230","[nan, 'PlanetSide 2', 'TERA', 'Undertale']"
76561198081087287,234530,"['Counter-Strike: Global Offensive', 'Terraria', nan, 'Far Cry 3', 'State of Decay']"
76561198081088872,250400,"['How to Survive', 'Arma 3 Marksmen', 'Fistful of Frags']"
76561198081092125,322900,"[nan, 'Galactic Civilizations III', 'Counter-Strike: Global Offensive', 'Terraria', 'Team Fortress 2']"
76561198081095960,"49520, 8870","['Borderlands 2', 'BioShock Infinite']"
76561198081107849,440,['Team Fortress 2']
76561198081114534,"211720, 730",['Counter-Strike: Global Offensive']
76561198081117752,221640,['Super Hexagon']
76561198081120147,"4000, 248570","[""Garry's Mod"", 'Toribash', 'Boring Man - Online Tactical Stickman Combat']"
76561198081144680,313160,"[nan, 'Farming Simulator 15', 'Banished', 'Dirty Bomb®', 'Fistful of Frags']"
76561198081148689,730,['Counter-Strike: Global Offensive']
76561198081154848,"343560, 355840","['World of Guns: Gun Disassembly', 'Survarium', 'Chivalry: Medieval Warfare', 'Red Orchestra 2: Heroes of Stalingrad with Rising Storm', 'Insurgency']"
76561198081155725,"244730, 319450, 285820","['Divekick', 'Killing Floor', 'Pony Island', 'Rocket League®', 'DARK SOULS™: Prepare To Die™ Edition']"
76561198081164032,230410,['Warframe']
76561198081168628,730,['Counter-Strike: Global Offensive']
76561198081194124,232090,['Killing Floor 2']
76561198081195567,265630,['Fistful of Frags']
